;projectID;topic;title
293;101071159;HORIZON-EIC-2021-PATHFINDERCHALLENGES-01-05;Engineered Living Materials
294;190103838;HORIZON-EIC-2022-ACCELERATOROPEN-01;EIC Accelerator Open
295;101072176;HORIZON-EIE-2021-SCALEUP-01-03;Women TechEU
296;101060110;HORIZON-WIDERA-2021-ACCESS-02-01;Twinning Western Balkans Special
297;101070827;HORIZON-EIE-2021-CONNECT-01-01;Preparatory action for setting up joint programmes among innovation ecosystems actors
298;190181312;HORIZON-EIC-2022-ACCELERATORCHALLENGES-02;EIC Accelerator Challenge: Technologies for ‘Fit for 55’
299;101079305;HORIZON-WIDERA-2021-ACCESS-03-01;Twinning
300;101072224;HORIZON-EIE-2021-SCALEUP-01-03;Women TechEU
301;190153981;HORIZON-EIC-2021-ACCELERATOROPEN-01;EIC Accelerator Open 2021
302;101099284;HORIZON-EIC-2022-TRANSITIONOPEN-01;EIC Transition Open 2022
303;101058142;HORIZON-EIC-2021-TRANSITIONOPEN-01;EIC Transition Open 2021
304;101069981;HORIZON-EIC-2021-PATHFINDERCHALLENGES-01-04;Novel routes to green hydrogen production
305;101071329;HORIZON-WIDERA-2021-ACCESS-05-01;Capacity building to strengthen networks of higher education institutions and cooperation with surrounding ecosystems
306;101079455;HORIZON-WIDERA-2021-ACCESS-03-01;Twinning
307;101072124;HORIZON-EIE-2021-SCALEUP-01-03;Women TechEU
308;101079354;HORIZON-WIDERA-2021-ACCESS-03-01;Twinning
309;190131184;HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-02;Green Deal innovations for the Economic Recovery
310;101079467;HORIZON-WIDERA-2021-ACCESS-03-01;Twinning
311;101057450;HORIZON-EIC-2021-TRANSITIONCHALLENGES-01-01;Medical Technology and Devices: from Lab to Patient
312;190126849;HORIZON-EIC-2021-ACCELERATOROPEN-01;EIC Accelerator Open 2021
313;190109269;HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-01;Strategic Digital and Health Technologies
314;101079396;HORIZON-WIDERA-2021-ACCESS-03-01;Twinning
315;190110172;HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-01;Strategic Digital and Health Technologies
316;101072018;HORIZON-EIE-2021-SCALEUP-01-03;Women TechEU
317;190141418;HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-01;Strategic Digital and Health Technologies
318;101079267;HORIZON-WIDERA-2021-ACCESS-03-01;Twinning
319;101071734;HORIZON-EIE-2021-SCALEUP-01-03;Women TechEU
320;190114794;HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-02;Green Deal innovations for the Economic Recovery
321;101070922;HORIZON-EIC-2021-PATHFINDERCHALLENGES-01-03;Emerging Technologies in Cell and Gene therapy
322;190190195;HORIZON-EIC-2022-ACCELERATORCHALLENGES-01;EIC Accelerator Challenge: Technologies for Open Strategic Autonomy
323;101057436;HORIZON-EIC-2021-TRANSITIONOPEN-01;EIC Transition Open 2021
324;190169569;HORIZON-EIC-2021-ACCELERATOROPEN-01;EIC Accelerator Open 2021
325;101087032;HORIZON-WIDERA-2022-TALENTS-01-01;ERA Chairs
326;101086690;HORIZON-WIDERA-2022-TALENTS-01-01;ERA Chairs
327;101047029;HORIZON-EIC-2021-PATHFINDEROPEN-01-01;EIC Pathfinder Open 2021
328;190174063;HORIZON-EIC-2021-ACCELERATOROPEN-01;EIC Accelerator Open 2021
329;190108462;HORIZON-EIC-2022-ACCELERATORCHALLENGES-01;EIC Accelerator Challenge: Technologies for Open Strategic Autonomy
330;190199097;HORIZON-EIC-2021-ACCELERATOROPEN-01;EIC Accelerator Open 2021
331;101079250;HORIZON-WIDERA-2021-ACCESS-03-01;Twinning
332;101057960;HORIZON-EIC-2021-TRANSITIONOPEN-01;EIC Transition Open 2021
333;190170580;HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-02;Green Deal innovations for the Economic Recovery
334;101096664;HORIZON-MISS-2021-CIT-02-02;Unleashing the innovation potential of public transport as backbone of urban mobility
335;101094349;HORIZON-CL2-2022-HERITAGE-01-04;Traditional crafts for the future: a new approach
336;101090325;HORIZON-WIDERA-2022-TALENTS-02-01;Fostering balanced brain circulation – ERA Fellowships
337;101090291;HORIZON-WIDERA-2022-TALENTS-02-01;Fostering balanced brain circulation – ERA Fellowships
338;190108094;HORIZON-EIC-2021-ACCELERATOROPEN-01;EIC Accelerator Open 2021
339;190175162;HORIZON-EIC-2021-ACCELERATOROPEN-01;EIC Accelerator Open 2021
340;101078989;HORIZON-WIDERA-2021-ACCESS-03-01;Twinning
341;190187799;HORIZON-EIC-2022-ACCELERATOROPEN-01;EIC Accelerator Open
342;101046424;HORIZON-EIC-2021-PATHFINDEROPEN-01-01;EIC Pathfinder Open 2021
343;101094603;HORIZON-CL2-2022-TRANSFORMATIONS-01-06;Overcoming discrimination for an inclusive labour market
344;190109977;HORIZON-EIC-2021-ACCELERATOROPEN-01;EIC Accelerator Open 2021
345;190185094;HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-02;Green Deal innovations for the Economic Recovery
346;101058103;HORIZON-EIC-2021-TRANSITIONOPEN-01;EIC Transition Open 2021
347;101071850;HORIZON-EIE-2021-SCALEUP-01-03;Women TechEU
348;190168043;HORIZON-EIC-2022-ACCELERATOROPEN-01;EIC Accelerator Open
349;190124297;HORIZON-EIC-2021-ACCELERATOROPEN-01;EIC Accelerator Open 2021
350;101072279;HORIZON-EIE-2021-SCALEUP-01-03;Women TechEU
351;190107486;HORIZON-EIC-2022-ACCELERATOROPEN-01;EIC Accelerator Open
352;101090324;HORIZON-WIDERA-2022-TALENTS-02-01;Fostering balanced brain circulation – ERA Fellowships
353;190185443;HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-01;Strategic Digital and Health Technologies
354;190192260;HORIZON-EIC-2021-ACCELERATOROPEN-01;EIC Accelerator Open 2021
355;101077402;ERC-2022-STG;ERC STARTING GRANTS
356;101086974;HORIZON-WIDERA-2022-TALENTS-01-01;ERA Chairs
357;101079116;HORIZON-WIDERA-2021-ACCESS-03-01;Twinning
358;190160822;HORIZON-EIC-2021-ACCELERATOROPEN-01;EIC Accelerator Open 2021
359;101094227;HORIZON-INFRA-2022-EOSC-01-03;FAIR and open data sharing in support of healthy oceans, seas, coastal and inland waters
360;101094250;HORIZON-INFRA-2022-TECH-01-01;R&D for the next generation of scientific instrumentation, tools and methods
361;190199874;HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-02;Green Deal innovations for the Economic Recovery
362;190198819;HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-02;Green Deal innovations for the Economic Recovery
363;101079482;HORIZON-WIDERA-2021-ACCESS-03-01;Twinning
364;190184905;HORIZON-EIC-2021-ACCELERATOROPEN-01;EIC Accelerator Open 2021
365;101079345;HORIZON-WIDERA-2021-ACCESS-03-01;Twinning
366;101079051;HORIZON-WIDERA-2021-ACCESS-03-01;Twinning
367;101071795;HORIZON-EIE-2021-SCALEUP-01-03;Women TechEU
368;101072302;HORIZON-EIE-2021-SCALEUP-01-03;Women TechEU
369;101073821;HORIZON-CL3-2021-INFRA-01-02;Ensured infrastructure resilience in case of Pandemics
370;101077481;ERC-2022-STG;ERC STARTING GRANTS
371;190183175;HORIZON-EIC-2021-ACCELERATOROPEN-01;EIC Accelerator Open 2021
372;101090339;HORIZON-WIDERA-2022-TALENTS-02-01;Fostering balanced brain circulation – ERA Fellowships
373;101090323;HORIZON-WIDERA-2022-TALENTS-02-01;Fostering balanced brain circulation – ERA Fellowships
374;101079308;HORIZON-WIDERA-2021-ACCESS-03-01;Twinning
375;101058007;HORIZON-WIDERA-2021-ERA-01-43;Capacity-building for institutional open access publishing across Europe
376;101079429;HORIZON-WIDERA-2021-ACCESS-03-01;Twinning
377;101072150;HORIZON-EIE-2021-SCALEUP-01-03;Women TechEU
378;101096362;HORIZON-MISS-2021-CANCER-02-02;Develop and validate a set of quality of life and patient preference measures for cancer patients and survivors
379;101069625;HORIZON-EIE-2021-SCALEUP-01-03;Women TechEU
380;101090282;HORIZON-WIDERA-2022-TALENTS-02-01;Fostering balanced brain circulation – ERA Fellowships
381;101071633;HORIZON-EIE-2021-SCALEUP-01-03;Women TechEU
382;190164663;HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-02;Green Deal innovations for the Economic Recovery
383;101072131;HORIZON-EIE-2021-SCALEUP-01-03;Women TechEU
384;101058055;HORIZON-EIC-2021-TRANSITIONOPEN-01;EIC Transition Open 2021
385;101058200;HORIZON-EIC-2021-TRANSITIONOPEN-01;EIC Transition Open 2021
386;190104468;HORIZON-EIC-2021-ACCELERATOROPEN-01;EIC Accelerator Open 2021
387;101071540;HORIZON-EIE-2021-SCALEUP-01-03;Women TechEU
388;101058027;HORIZON-EIC-2021-TRANSITIONOPEN-01;EIC Transition Open 2021
389;190142580;HORIZON-EIC-2021-ACCELERATOROPEN-01;EIC Accelerator Open 2021
390;101046815;HORIZON-EIC-2021-PATHFINDEROPEN-01-01;EIC Pathfinder Open 2021
391;101046894;HORIZON-EIC-2021-PATHFINDEROPEN-01-01;EIC Pathfinder Open 2021
392;190186816;HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-02;Green Deal innovations for the Economic Recovery
393;190152213;HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-02;Green Deal innovations for the Economic Recovery
394;101061694;HORIZON-EURATOM-2021-NRT-01-11;Cross-sectoral synergies and new applications of nuclear technologies
395;190118690;HORIZON-EIC-2022-ACCELERATOROPEN-01;EIC Accelerator Open
396;101046719;HORIZON-EIC-2021-PATHFINDEROPEN-01-01;EIC Pathfinder Open 2021
397;190105256;HORIZON-EIC-2022-ACCELERATOROPEN-01;EIC Accelerator Open
398;101057978;HORIZON-EIC-2021-TRANSITIONOPEN-01;EIC Transition Open 2021
399;101090345;HORIZON-WIDERA-2022-TALENTS-02-01;Fostering balanced brain circulation – ERA Fellowships
400;190151437;HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-02;Green Deal innovations for the Economic Recovery
401;101090275;HORIZON-WIDERA-2022-TALENTS-02-01;Fostering balanced brain circulation – ERA Fellowships
402;101090314;HORIZON-WIDERA-2022-TALENTS-02-01;Fostering balanced brain circulation – ERA Fellowships
403;101090313;HORIZON-WIDERA-2022-TALENTS-02-01;Fostering balanced brain circulation – ERA Fellowships
404;190188714;HORIZON-EIC-2021-ACCELERATOROPEN-01;EIC Accelerator Open 2021
405;101072288;HORIZON-EIE-2021-SCALEUP-01-03;Women TechEU
406;101087071;HORIZON-WIDERA-2022-ACCESS-04-01;Excellence Hubs
407;101059867;HORIZON-WIDERA-2021-ACCESS-02-01;Twinning Western Balkans Special
408;101058873;HORIZON-WIDERA-2021-ACCESS-06-01;Support for R&I policy making in the Western Balkans
409;101057902;HORIZON-EIC-2021-TRANSITIONCHALLENGES-01-01;Medical Technology and Devices: from Lab to Patient
410;101079349;HORIZON-WIDERA-2021-ACCESS-03-01;Twinning
411;190122502;HORIZON-EIC-2021-ACCELERATOROPEN-01;EIC Accelerator Open 2021
412;101057769;HORIZON-EIC-2021-TRANSITIONOPEN-01;EIC Transition Open 2021
413;101071659;HORIZON-EIE-2021-SCALEUP-01-03;Women TechEU
414;101070953;HORIZON-EIC-2021-PATHFINDERCHALLENGES-01-05;Engineered Living Materials
415;101087403;HORIZON-WIDERA-2022-TALENTS-01-01;ERA Chairs
416;101057649;HORIZON-EIC-2021-TRANSITIONOPEN-01;EIC Transition Open 2021
417;101090283;HORIZON-WIDERA-2022-TALENTS-02-01;Fostering balanced brain circulation – ERA Fellowships
418;101046941;HORIZON-EIC-2021-PATHFINDEROPEN-01-01;EIC Pathfinder Open 2021
419;101071145;HORIZON-EIC-2021-PATHFINDERCHALLENGES-01-05;Engineered Living Materials
420;101070817;HORIZON-EIC-2021-PATHFINDERCHALLENGES-01-05;Engineered Living Materials
421;101057564;HORIZON-EIC-2021-TRANSITIONOPEN-01;EIC Transition Open 2021
422;101090311;HORIZON-WIDERA-2022-TALENTS-02-01;Fostering balanced brain circulation – ERA Fellowships
423;101073437;HORIZON-MSCA-2021-DN-01-01;MSCA Doctoral Networks 2021
424;190113059;HORIZON-EIC-2022-ACCELERATOROPEN-01;EIC Accelerator Open
425;190188598;HORIZON-EIC-2021-ACCELERATOROPEN-01;EIC Accelerator Open 2021
426;101047008;HORIZON-EIC-2021-PATHFINDEROPEN-01-01;EIC Pathfinder Open 2021
427;101070948;HORIZON-EIC-2021-PATHFINDERCHALLENGES-01-04;Novel routes to green hydrogen production
428;101071175;HORIZON-EIC-2021-PATHFINDERCHALLENGES-01-05;Engineered Living Materials
429;190178133;HORIZON-EIC-2021-ACCELERATOROPEN-01;EIC Accelerator Open 2021
430;101090335;HORIZON-WIDERA-2022-TALENTS-02-01;Fostering balanced brain circulation – ERA Fellowships
431;101079398;HORIZON-WIDERA-2021-ACCESS-03-01;Twinning
432;101079481;HORIZON-WIDERA-2021-ACCESS-03-01;Twinning
433;101046870;HORIZON-EIC-2021-PATHFINDEROPEN-01-01;EIC Pathfinder Open 2021
434;190123213;HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-01;Strategic Digital and Health Technologies
435;190121972;HORIZON-EIC-2021-ACCELERATOROPEN-01;EIC Accelerator Open 2021
436;190132825;HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-02;Green Deal innovations for the Economic Recovery
437;101057977;HORIZON-EIC-2021-TRANSITIONOPEN-01;EIC Transition Open 2021
438;101046651;HORIZON-EIC-2021-PATHFINDEROPEN-01-01;EIC Pathfinder Open 2021
439;101098934;HORIZON-EIC-2022-PATHFINDEROPEN-01-01;EIC Pathfinder Open 2022
440;101060800;HORIZON-EURATOM-2021-NRT-01-02;Safety of advanced and innovative nuclear designs and fuels
441;101046742;HORIZON-EIC-2021-PATHFINDEROPEN-01-01;EIC Pathfinder Open 2021
442;101079384;HORIZON-WIDERA-2021-ACCESS-03-01;Twinning
443;190129559;HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-02;Green Deal innovations for the Economic Recovery
444;101090287;HORIZON-WIDERA-2022-TALENTS-02-01;Fostering balanced brain circulation – ERA Fellowships
445;101046307;HORIZON-EIC-2021-PATHFINDEROPEN-01-01;EIC Pathfinder Open 2021
446;190173163;HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-02;Green Deal innovations for the Economic Recovery
447;101046364;HORIZON-EIC-2021-PATHFINDEROPEN-01-01;EIC Pathfinder Open 2021
448;190145145;HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-02;Green Deal innovations for the Economic Recovery
449;101071805;HORIZON-EIE-2021-SCALEUP-01-03;Women TechEU
450;101079510;HORIZON-WIDERA-2021-ACCESS-03-01;Twinning
451;190159775;HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-02;Green Deal innovations for the Economic Recovery
452;101090278;HORIZON-WIDERA-2022-TALENTS-02-01;Fostering balanced brain circulation – ERA Fellowships
453;101079773;HORIZON-INFRA-2021-DEV-02-01;Preparatory phase of new ESFRI research infrastructure projects
454;101094649;HORIZON-INFRA-2022-DEV-01-01;Research infrastructure concept development
455;101058092;HORIZON-INFRA-2021-DEV-01-01;Support to the European Strategy Forum on Research Infrastructures
456;101057802;HORIZON-INFRA-2021-DEV-01-05;Support to the e-Infrastructure Reflection Group (e-IRG)
457;101079357;HORIZON-INFRA-2021-DEV-02-01;Preparatory phase of new ESFRI research infrastructure projects
458;101094406;HORIZON-INFRA-2022-EOSC-01-04;Support for initiatives helping to generate global standards, specifications and recommendations for open sharing of FAIR research data, publications and software
459;101058391;HORIZON-WIDERA-2021-ERA-01-32;Standardisation Booster for fostering exploitation of FP-funded research results
460;101094690;HORIZON-INFRA-2022-DEV-01-01;Research infrastructure concept development
461;101058432;HORIZON-INFRA-2021-EOSC-01-02;Supporting the development and coordination of activities of the EOSC Partnership
462;101046911;HORIZON-EIC-2021-PATHFINDEROPEN-01-01;EIC Pathfinder Open 2021
463;101086099;HORIZON-INFRA-2021-NET-01-SGA-2;SGA for investments on International connectivity and collaboration
464;190139954;HORIZON-EIC-2021-ACCELERATOROPEN-01;EIC Accelerator Open 2021
465;101078905;HORIZON-WIDERA-2021-ACCESS-03-01;Twinning
466;101086898;HORIZON-WIDERA-2022-TALENTS-01-01;ERA Chairs
467;101079201;HORIZON-WIDERA-2021-ACCESS-03-01;Twinning
468;101079310;HORIZON-WIDERA-2021-ACCESS-03-01;Twinning
469;101071321;HORIZON-WIDERA-2021-ACCESS-05-01;Capacity building to strengthen networks of higher education institutions and cooperation with surrounding ecosystems
470;101090322;HORIZON-WIDERA-2022-TALENTS-02-01;Fostering balanced brain circulation – ERA Fellowships
471;101087233;HORIZON-WIDERA-2022-ACCESS-04-01;Excellence Hubs
472;101071010;HORIZON-EIC-2021-PATHFINDERCHALLENGES-01-04;Novel routes to green hydrogen production
473;101079251;HORIZON-WIDERA-2021-ACCESS-03-01;Twinning
474;190112238;HORIZON-EIC-2021-ACCELERATOROPEN-01;EIC Accelerator Open 2021
475;101090288;HORIZON-WIDERA-2022-TALENTS-02-01;Fostering balanced brain circulation – ERA Fellowships
476;101099405;HORIZON-EIC-2022-PATHFINDEROPEN-01-01;EIC Pathfinder Open 2022
477;101057189;HORIZON-EIC-2021-TRANSITIONOPEN-01;EIC Transition Open 2021
478;190182078;HORIZON-EIC-2021-ACCELERATOROPEN-01;EIC Accelerator Open 2021
479;101059461;HORIZON-WIDERA-2021-ACCESS-02-01;Twinning Western Balkans Special
480;101079184;HORIZON-WIDERA-2021-ACCESS-03-01;Twinning
481;101079173;HORIZON-WIDERA-2021-ACCESS-03-01;Twinning
482;101079134;HORIZON-WIDERA-2021-ACCESS-03-01;Twinning
483;101079242;HORIZON-WIDERA-2021-ACCESS-03-01;Twinning
484;101090268;HORIZON-WIDERA-2022-TALENTS-02-01;Fostering balanced brain circulation – ERA Fellowships
485;101090302;HORIZON-WIDERA-2022-TALENTS-02-01;Fostering balanced brain circulation – ERA Fellowships
486;101058000;HORIZON-EIC-2021-TRANSITIONOPEN-01;EIC Transition Open 2021
487;101047120;HORIZON-EIC-2021-PATHFINDEROPEN-01-01;EIC Pathfinder Open 2021
488;101090272;HORIZON-WIDERA-2022-TALENTS-02-01;Fostering balanced brain circulation – ERA Fellowships
489;101047160;HORIZON-EIC-2021-PATHFINDEROPEN-01-01;EIC Pathfinder Open 2021
490;190124455;HORIZON-EIC-2021-ACCELERATOROPEN-01;EIC Accelerator Open 2021
491;101070950;HORIZON-EIC-2021-PATHFINDERCHALLENGES-01-03;Emerging Technologies in Cell and Gene therapy
492;101090292;HORIZON-WIDERA-2022-TALENTS-02-01;Fostering balanced brain circulation – ERA Fellowships
493;101090267;HORIZON-WIDERA-2022-TALENTS-02-01;Fostering balanced brain circulation – ERA Fellowships
494;101071188;HORIZON-EIC-2021-PATHFINDERCHALLENGES-01-03;Emerging Technologies in Cell and Gene therapy
495;101090284;HORIZON-WIDERA-2022-TALENTS-02-01;Fostering balanced brain circulation – ERA Fellowships
496;190119214;HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-01;Strategic Digital and Health Technologies
497;101079217;HORIZON-WIDERA-2021-ACCESS-03-01;Twinning
498;101046667;HORIZON-EIC-2021-PATHFINDEROPEN-01-01;EIC Pathfinder Open 2021
499;190175375;HORIZON-EIC-2022-ACCELERATOROPEN-01;EIC Accelerator Open
500;101079113;HORIZON-WIDERA-2021-ACCESS-03-01;Twinning
501;101099232;HORIZON-EIC-2022-TRANSITIONOPEN-01;EIC Transition Open 2022
502;190138134;HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-01;Strategic Digital and Health Technologies
503;101090312;HORIZON-WIDERA-2022-TALENTS-02-01;Fostering balanced brain circulation – ERA Fellowships
504;101056951;HORIZON-EIC-2021-TRANSITIONOPEN-01;EIC Transition Open 2021
505;190109071;HORIZON-EIC-2021-ACCELERATOROPEN-01;EIC Accelerator Open 2021
506;190120397;HORIZON-EIC-2021-ACCELERATOROPEN-01;EIC Accelerator Open 2021
507;101046217;HORIZON-EIC-2021-PATHFINDEROPEN-01-01;EIC Pathfinder Open 2021
508;101090301;HORIZON-WIDERA-2022-TALENTS-02-01;Fostering balanced brain circulation – ERA Fellowships
509;101071140;HORIZON-EIC-2021-PATHFINDERCHALLENGES-01-03;Emerging Technologies in Cell and Gene therapy
510;190134697;HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-02;Green Deal innovations for the Economic Recovery
511;190151257;HORIZON-EIC-2022-ACCELERATORCHALLENGES-02;EIC Accelerator Challenge: Technologies for ‘Fit for 55’
512;190183588;HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-02;Green Deal innovations for the Economic Recovery
513;101099620;HORIZON-EIC-2022-TRANSITIONOPEN-01;EIC Transition Open 2022
514;190167799;HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-02;Green Deal innovations for the Economic Recovery
515;101079179;HORIZON-WIDERA-2021-ACCESS-03-01;Twinning
516;101086665;HORIZON-WIDERA-2022-TALENTS-01-01;ERA Chairs
517;101058035;HORIZON-EIC-2021-TRANSITIONOPEN-01;EIC Transition Open 2021
518;101090333;HORIZON-WIDERA-2022-TALENTS-02-01;Fostering balanced brain circulation – ERA Fellowships
519;101090276;HORIZON-WIDERA-2022-TALENTS-02-01;Fostering balanced brain circulation – ERA Fellowships
520;101087215;HORIZON-WIDERA-2022-TALENTS-01-01;ERA Chairs
521;101071178;HORIZON-EIC-2021-PATHFINDERCHALLENGES-01-01;Awareness Inside
522;101070903;HORIZON-EIC-2021-PATHFINDERCHALLENGES-01-02;Tools to measure and stimulate activity in Brain Tissue
523;101046489;HORIZON-EIC-2021-PATHFINDEROPEN-01-01;EIC Pathfinder Open 2021
524;101061712;HORIZON-EURATOM-2021-NRT-01-11;Cross-sectoral synergies and new applications of nuclear technologies
525;101058016;HORIZON-EIC-2021-TRANSITIONOPEN-01;EIC Transition Open 2021
526;101058525;HORIZON-INFRA-2021-DEV-01-02;Strengthen the bilateral cooperation on research infrastructures with Africa: improving the knowledge base on climate change in Africa
